rank,track,preprocessing,reduction,selection,model,accuracy,precision,recall,f1,roc_auc,fit_time_sec,predict_time_sec,baseline_accuracy,baseline_f1,delta_vs_baseline_accuracy,delta_vs_baseline_f1
56,binary,robust,svd,wrapper_rfe,svm,0.9646955306675871,0.9505215451154795,0.8686931439730484,0.9077641771968817,0.6738392018991464,0.9667717496631667,0.1642440833287158,0.9759997047666888,0.9386473437523838,-0.011304174099101783,-0.03088316655550205
57,binary,standard,pca,filter_correlation,mlp_ann,0.9646953265265452,0.9273485590067106,0.8934723579145406,0.9100732534504914,0.9842964213543487,1.780716416668535,0.0008577363235720333,0.9714779353247609,0.9267083134921892,-0.0067826087982156835,-0.01663506004169779
58,binary,minmax,pca,wrapper_rfe,mlp_ann,0.9646088841364854,0.9153445859923174,0.9069578103741932,0.911126921058075,0.9902581874325227,3.1380435280055585,0.0011084023281000333,0.9714779353247609,0.9267083134921892,-0.006869051188275521,-0.01558139243411416
59,binary,robust,pca,filter_anova,svm,0.9646085212190778,0.9488295598043059,0.8699969249378463,0.9076876314121414,0.9919362984159009,0.9312674306662908,0.19062624999787656,0.9759997047666888,0.9386473437523838,-0.011391183547611039,-0.030959712340242418
60,binary,robust,pca,filter_correlation,svm,0.9646085212190778,0.9488295598043059,0.8699969249378463,0.9076876314121414,0.9919362984159009,0.9946852499948969,0.15231763867389717,0.9759997047666888,0.9386473437523838,-0.011391183547611039,-0.030959712340242418
61,binary,robust,none,ga_selection,mlp_ann,0.9646084531720639,0.9223801161526236,0.8986874817737321,0.9103047512562276,0.6723650768907481,1.7624392083380371,0.0008788053334379667,0.9714779353247609,0.9267083134921892,-0.006869482152697004,-0.016403562235961622
62,binary,minmax,pca,filter_anova,mlp_ann,0.9644346837807629,0.90532135708394,0.9182640536581325,0.9117134035313987,0.9876910046012362,3.1991176523151807,0.0008303753371970999,0.9714779353247609,0.9267083134921892,-0.007043251543997986,-0.014994909960790448
63,binary,robust,svd,wrapper_rfe,mlp_ann,0.9643474475088736,0.9323188144651203,0.8860854004899674,0.9086036375741191,0.6693774115801049,1.5860983610036783,0.0008743890017891333,0.9714779353247609,0.9267083134921892,-0.007130487815887321,-0.01810467591807008
64,binary,minmax,pca,embedded_l1,svm,0.9642608236601101,0.946643192583409,0.8704337880113426,0.9069107561667679,0.9909153561670773,0.9619678336797127,0.15515638866539416,0.9759997047666888,0.9386473437523838,-0.011738881106578725,-0.03173658758561593
65,binary,robust,svd,embedded_l1,svm,0.9640000448202999,0.9492361130767847,0.8665235798262305,0.905887107743428,0.6727058709542891,1.153112430338903,0.14382445833568147,0.9759997047666888,0.9386473437523838,-0.011999659946388963,-0.032760236008955834
66,binary,minmax,pca,wrapper_rfe,svm,0.9637390391571099,0.9452347418791837,0.8691300070465445,0.905556660025942,0.9908836759055385,0.9571016113332007,0.15424691666460902,0.9759997047666888,0.9386473437523838,-0.012260665609578947,-0.03309068372644175
67,binary,minmax,none,embedded_l1,svm,0.9636518255675585,0.9550515835615564,0.8586923837178295,0.9042759828094042,0.672310240575841,4.079537555672384,0.27086479167337524,0.9759997047666888,0.9386473437523838,-0.012347879199130385,-0.034371360942979545
68,binary,minmax,none,none,svm,0.9636518255675585,0.9550515835615564,0.8586923837178295,0.9042759828094042,0.672310240575841,3.190527013667937,0.26324616667504114,0.9759997047666888,0.9386473437523838,-0.012347879199130385,-0.034371360942979545
69,binary,robust,pca,embedded_l1,svm,0.9635652244011329,0.9491019810723275,0.8643489094876448,0.9046507981739937,0.9914932995138804,0.9720498470026845,0.15618995833210644,0.9759997047666888,0.9386473437523838,-0.012434480365555944,-0.03399654557839005
70,binary,robust,pca,wrapper_rfe,svm,0.9635652244011329,0.9491019810723275,0.8643489094876448,0.9046507981739937,0.9914932995138804,0.9770389306747044,0.15670576366634723,0.9759997047666888,0.9386473437523838,-0.012434480365555944,-0.03399654557839005
71,binary,robust,pca,filter_anova,mlp_ann,0.9633908199043685,0.9271733299103779,0.8865154553077729,0.9063643284982179,0.9830950115132229,1.599743708318177,0.0007788053480908,0.9714779353247609,0.9267083134921892,-0.008087115420392421,-0.020343984993971276
72,binary,standard,pca,embedded_l1,mlp_ann,0.9633043321496327,0.9169719646956431,0.8978256700741986,0.9072946011050779,0.9837127850825885,1.8346845693498228,0.0006648749889184667,0.9714779353247609,0.9267083134921892,-0.008173603175128163,-0.019413712387111315
73,binary,standard,pca,wrapper_rfe,mlp_ann,0.9633043321496327,0.9169719646956431,0.8978256700741986,0.9072946011050779,0.9837127850825885,1.8090816110003896,0.0007142780038217333,0.9714779353247609,0.9267083134921892,-0.008173603175128163,-0.019413712387111315
74,binary,minmax,svd,wrapper_sfs,mlp_ann,0.9630433038041049,0.9241435997644457,0.8882623402471169,0.905797419954522,0.672352747948031,2.1890771669956544,0.0008143473435969,0.9714779353247609,0.9267083134921892,-0.008434631520656044,-0.020910893537667175
75,binary,quantile,svd,none,mlp_ann,0.962869330271762,0.9366155910559771,0.8734736741773075,0.9039098727978745,0.9843238417182213,1.2082680003271282,0.0008545280046139667,0.9714779353247609,0.9267083134921892,-0.008608605052998874,-0.022798440694314692
76,binary,quantile,none,embedded_l1,mlp_ann,0.9626082792438959,0.9355402370224398,0.8734725394680255,0.9031485805294527,0.6719690200218419,1.1701503753429279,0.0010210553300566332,0.9714779353247609,0.9267083134921892,-0.008869656080864985,-0.0235597329627365
77,binary,standard,svd,embedded_l1,svm,0.9624347593583131,0.9410020820740144,0.8665218777623078,0.9022183916823744,0.6715006361717076,1.1361405556672253,0.14859034700202753,0.9759997047666888,0.9386473437523838,-0.013564945408375717,-0.0364289520700094
78,binary,standard,pca,embedded_l1,svm,0.9623477952744798,0.9413696869590122,0.8656498536792382,0.9019180570579305,0.9910598891360841,0.9795166113375066,0.15617524966364724,0.9759997047666888,0.9386473437523838,-0.013651909492209069,-0.0367292866944533
79,binary,standard,pca,wrapper_rfe,svm,0.9623477952744798,0.9413696869590122,0.8656498536792382,0.9019180570579305,0.9910598891360841,0.959229361343508,0.1579212083306629,0.9759997047666888,0.9386473437523838,-0.013651909492209069,-0.0367292866944533
80,binary,standard,pca,filter_anova,mlp_ann,0.9620867215642757,0.9179349665374209,0.8899995801575656,0.9037497491136324,0.9856092058433629,1.7748717643262353,0.000770472009511,0.9714779353247609,0.9267083134921892,-0.00939121376048524,-0.02295856437855681
81,binary,quantile,pca,none,mlp_ann,0.9618258519951134,0.9367607711738865,0.8678205525353376,0.9008865843147603,0.9851174968915712,1.0641218056650057,0.0007770833229490333,0.9714779353247609,0.9267083134921892,-0.00965208332964751,-0.025821729177428865
82,binary,robust,pca,embedded_l1,mlp_ann,0.9603482110870996,0.9210701362281822,0.8769583663817412,0.8984657431950915,0.9824453784252428,1.6015056943288073,0.0006550419978641666,0.9714779353247609,0.9267083134921892,-0.011129724237661343,-0.028242570297097647
83,binary,robust,pca,wrapper_rfe,mlp_ann,0.9603482110870996,0.9210701362281822,0.8769583663817412,0.8984657431950915,0.9824453784252428,1.6102525416645221,0.0006622223202915,0.9714779353247609,0.9267083134921892,-0.011129724237661343,-0.028242570297097647
84,binary,minmax,svd,ga_selection,mlp_ann,0.9603477120756638,0.9216463059459148,0.8765215033082449,0.8983347900649613,0.6730976167654054,2.330073736336393,0.0007420969971765667,0.9714779353247609,0.9267083134921892,-0.011130223249097071,-0.028373523427227876
85,binary,minmax,none,ga_selection,svm,0.960347507934622,0.9484723479879641,0.8478247055713091,0.8953258810155361,0.6723226787516969,1.0184478333297495,0.1440206250117626,0.9759997047666888,0.9386473437523838,-0.015652196832066867,-0.04332146273684767
86,binary,minmax,none,ga_selection,mlp_ann,0.9603470542878624,0.9282379199331602,0.8695566577365046,0.8977599563820498,0.667916655808502,1.363909610673242,0.000746999993377,0.9714779353247609,0.9267083134921892,-0.011130881036898521,-0.028948357110139433
87,binary,minmax,svd,embedded_l1,svm,0.9602608387211825,0.9416055919005059,0.8543481492324259,0.8958337536063333,0.6723236515371088,1.135611791658448,0.15128516666785188,0.9759997047666888,0.9386473437523838,-0.01573886604550634,-0.04281359014605046
88,binary,robust,pca,filter_correlation,mlp_ann,0.9601735117199414,0.917189564873956,0.8804334135572796,0.8984171656771505,0.9804512749027995,1.6965146109966251,0.0009689860065312,0.9714779353247609,0.9267083134921892,-0.011304423604819536,-0.02829114781503872
89,binary,quantile,svd,wrapper_rfe,svm,0.9600870012828677,0.94187549266641,0.8530551480058052,0.8951935532891268,0.9869781649723564,1.2652177363246058,0.20271712499864702,0.9759997047666888,0.9386473437523838,-0.015912703483821122,-0.043453790463257036
90,binary,robust,pca,wrapper_sfs,svm,0.9600865703184459,0.9372579808563323,0.8578220616986826,0.8957766029008072,0.9871513524987633,0.7817184446806399,0.12662513865507205,0.9759997047666888,0.9386473437523838,-0.015913134448242938,-0.042870740851576605
91,binary,standard,svd,ga_selection,svm,0.9598264265840993,0.9371471103590169,0.8565188480885255,0.8949275420059307,0.675367571179767,0.9710422640006678,0.14983286133307647,0.9759997047666888,0.9386473437523838,-0.016173278182589512,-0.04371980174645307
92,binary,quantile,none,none,mlp_ann,0.9596518406286308,0.9419003452394201,0.8508617549640695,0.8939737791489176,0.6681821474989079,1.3410314029994577,0.0015915693365968,0.9714779353247609,0.9267083134921892,-0.011826094696130052,-0.03273453434327156
93,binary,robust,svd,wrapper_sfs,svm,0.9592167026567323,0.9286551965415423,0.8621725370851361,0.8941136571250689,0.6751114229424106,0.7604950696598584,0.11687219433952119,0.9759997047666888,0.9386473437523838,-0.016783002109956535,-0.04453368662731494
94,binary,minmax,svd,embedded_l1,mlp_ann,0.9590433188651772,0.9077296063045162,0.885217347889384,0.8962930160565984,0.6723249087923446,3.381790972324476,0.0021264166668212,0.9714779353247609,0.9267083134921892,-0.012434616459583658,-0.030415297435590793
95,binary,minmax,pca,ga_selection,mlp_ann,0.9589571940278493,0.907441070551997,0.8856474027071894,0.8961066305075397,0.9873916812877009,2.6285948890047925,0.0009432636628237666,0.9714779353247609,0.9267083134921892,-0.012520741296911608,-0.030601682984649492
96,binary,minmax,pca,wrapper_sfs,mlp_ann,0.9588698443442701,0.9133490631359754,0.877830390464811,0.8951668051821292,0.9849827905400574,2.9694802916686363,0.0008347356633748667,0.9714779353247609,0.9267083134921892,-0.01260809098049076,-0.031541508310059974
97,binary,robust,svd,ga_selection,svm,0.9588694360621864,0.9398383994215949,0.8487069420379152,0.8918597977864016,0.6756336606128822,0.9283485556661617,0.13855615266948004,0.9759997047666888,0.9386473437523838,-0.017130268704502405,-0.046787545965982225
98,binary,standard,pca,ga_selection,svm,0.958608997457446,0.9344596661667506,0.8530528785872415,0.8917019768476532,0.988451938643801,0.9552100553313115,0.14046698601062713,0.9759997047666888,0.9386473437523838,-0.01739070730924286,-0.04694536690473061
99,binary,robust,svd,embedded_l1,mlp_ann,0.9584350466074413,0.9054355094712384,0.8847827542344513,0.8949236625334308,0.6675011686682252,2.1343575143255293,0.0016768193454481332,0.9714779353247609,0.9267083134921892,-0.013042888717319623,-0.031784650958758376
100,binary,quantile,none,ga_selection,mlp_ann,0.9583476061945101,0.9092444037087212,0.8795602547649279,0.8940970542720813,0.6706532519429848,1.9739508473333747,0.0007955136728317333,0.9714779353247609,0.9267083134921892,-0.013130329130250806,-0.03261125922010788
101,binary,standard,svd,ga_selection,mlp_ann,0.9579136930688628,0.902480478054385,0.8852201846625886,0.89373730450299,0.6722132696380209,2.706643569341395,0.0009169306528443666,0.9714779353247609,0.9267083134921892,-0.01356424225589814,-0.032971008989199135
102,binary,minmax,pca,ga_selection,svm,0.9578269784907473,0.9329913038082155,0.8500101556480723,0.8893247451847371,0.9867140165999878,0.9710209443195102,0.1539165276723603,0.9759997047666888,0.9386473437523838,-0.018172726275941575,-0.04932259856764665
103,binary,minmax,pca,wrapper_sfs,svm,0.957217549433774,0.9406646759950464,0.8391339671819381,0.8869048905853326,0.984750639827308,0.9007627643295564,0.1594042636667533,0.9759997047666888,0.9386473437523838,-0.01878215533291483,-0.05174245316705117
104,binary,minmax,pca,filter_chi2,mlp_ann,0.9567819804974537,0.9074667665018769,0.8739241537621854,0.8896235540266302,0.9839178386178361,0.8682754306743542,0.0007209999894257335,0.9714779353247609,0.9267083134921892,-0.014695954827307234,-0.037084759465559
105,binary,standard,pca,wrapper_sfs,svm,0.9565208160578976,0.932460293635402,0.8434696913477282,0.8855589768983879,0.9852837325895112,0.8273707916766094,0.13068501399053878,0.9759997047666888,0.9386473437523838,-0.01947888870879122,-0.05308836685399587
106,binary,standard,svd,embedded_l1,mlp_ann,0.9563477725014122,0.8919079633827321,0.8895689579851194,0.8907224343279969,0.6692239977884674,2.534729291665523,0.0009906109965716334,0.9714779353247609,0.9267083134921892,-0.01513016282334867,-0.03598587916419227
107,binary,standard,none,wrapper_rfe,svm,0.9562604681825092,0.9380238600706675,0.8365116540316788,0.8842942340962484,0.9849987343747454,1.041144333333553,0.16820712500096605,0.9759997047666888,0.9386473437523838,-0.019739236584179642,-0.05435310965613538
108,binary,robust,pca,ga_selection,svm,0.9561744340745332,0.9325396905940582,0.8417500394311476,0.8846872716108029,0.9851811663140136,0.9480321940015225,0.15172586134091637,0.9759997047666888,0.9386473437523838,-0.019825270692155672,-0.05396007214158094
109,binary,minmax,none,wrapper_rfe,svm,0.9559127252588656,0.9491046697889783,0.823910140102555,0.8820359504506422,0.6708230320850617,1.027164444657198,0.17463095767501116,0.9759997047666888,0.9386473437523838,-0.020086979507823233,-0.056611393301741586
110,binary,quantile,pca,filter_anova,svm,0.9557395002436765,0.9339560491704549,0.8378392638913947,0.8832338817182664,0.9840198091383255,1.3369206113372154,0.2131352639989927,0.9759997047666888,0.9386473437523838,-0.02026020452301236,-0.055413462034117345
111,binary,quantile,pca,filter_correlation,svm,0.9557395002436765,0.9339560491704549,0.8378392638913947,0.8832338817182664,0.9840198091383255,1.3232213890005369,0.21350311099862052,0.9759997047666888,0.9386473437523838,-0.02026020452301236,-0.055413462034117345
112,binary,standard,pca,ga_selection,mlp_ann,0.9553917800023708,0.9060973893489545,0.8669615776090086,0.8860713330099879,0.9787191169572985,3.401968472006653,0.0013311806639345666,0.9714779353247609,0.9267083134921892,-0.016086155322390105,-0.040636980482201324
113,binary,minmax,none,wrapper_sfs,svm,0.9553908953911895,0.9426637208745028,0.8273908608245025,0.8812469491154539,0.6678481530005892,0.9190204443390636,0.1379222500060374,0.9759997047666888,0.9386473437523838,-0.02060880937549936,-0.05740039463692992
114,binary,robust,svd,ga_selection,mlp_ann,0.9552175796466482,0.9073060394704914,0.864359121871181,0.8853097549287167,0.6726375756472628,2.4380139026713246,0.0006587639994297999,0.9714779353247609,0.9267083134921892,-0.01626035567811268,-0.04139855856347252
115,binary,quantile,none,wrapper_rfe,svm,0.9551301619160552,0.9343345359705353,0.8343460613673473,0.881502134717682,0.6680708318730658,1.166359597002156,0.19168934700428505,0.9759997047666888,0.9386473437523838,-0.020869542850633693,-0.05714520903470177
116,binary,standard,svd,filter_chi2,mlp_ann,0.9549558027839667,0.9176360331441878,0.851722999308962,0.8826927129277347,0.666080718813698,0.8612520559884919,0.0007866250137642666,0.9714779353247609,0.9267083134921892,-0.016522132540794154,-0.04401560056445453
117,binary,minmax,svd,filter_chi2,mlp_ann,0.9544343131513603,0.9033505502132294,0.866095227072348,0.8838983455487734,0.6725011561885402,1.060688680668439,0.0007738890029334333,0.9714779353247609,0.9267083134921892,-0.017043622173400608,-0.04280996794341574
118,binary,standard,svd,wrapper_sfs,svm,0.9544339502339524,0.9273042606977122,0.8378160023511176,0.8800542469287272,0.6675984548986517,0.8558463059986631,0.13423379133261423,0.9759997047666888,0.9386473437523838,-0.02156575453273646,-0.05859309682365654
119,binary,robust,none,wrapper_rfe,svm,0.9540864568160267,0.9346554390395938,0.8282498357508313,0.8782107635728863,0.6749844826087199,1.0368194443387135,0.16869004167771584,0.9759997047666888,0.9386473437523838,-0.021913247950662185,-0.06043658017949749
120,binary,standard,none,wrapper_rfe,mlp_ann,0.9539995607792072,0.8976861196068117,0.8695606292189909,0.8833138601130696,0.9804341411176924,2.7446476246695966,0.0007310140063054334,0.9714779353247609,0.9267083134921892,-0.017478374545553677,-0.043394453379119624
121,binary,robust,none,filter_chi2,svm,0.9539123698719941,0.9341039714672638,0.8278243197701532,0.877672597541474,0.6692468521019785,1.0267161249939818,0.15367790266949058,0.9759997047666888,0.9386473437523838,-0.02208733489469472,-0.060974746210909814
122,binary,standard,none,filter_anova,svm,0.9537384417043273,0.9282578104432228,0.8330400109839858,0.8779693169194419,0.9816830884872974,0.997790152662977,0.16628141667266996,0.9759997047666888,0.9386473437523838,-0.022261263062361536,-0.06067802683294188
123,binary,standard,none,filter_chi2,svm,0.9537384417043273,0.9282578104432228,0.8330400109839858,0.8779693169194419,0.9816830884872974,0.9851089719935167,0.14830751399858855,0.9759997047666888,0.9386473437523838,-0.022261263062361536,-0.06067802683294188
124,binary,standard,none,filter_correlation,svm,0.9537384417043273,0.9282578104432228,0.8330400109839858,0.8779693169194419,0.9816830884872974,1.022866749650954,0.1661073470022529,0.9759997047666888,0.9386473437523838,-0.022261263062361536,-0.06067802683294188
125,binary,quantile,none,filter_anova,svm,0.9536514095734799,0.9358252056457124,0.8247781927031385,0.8766537801417557,0.6708330545348163,1.1293706663321548,0.187624972333045,0.9759997047666888,0.9386473437523838,-0.02234829519320891,-0.06199356361062813
126,binary,quantile,none,filter_chi2,svm,0.9536514095734799,0.9358252056457124,0.8247781927031385,0.8766537801417557,0.6708330545348163,1.1508207226676557,0.17323212501166074,0.9759997047666888,0.9386473437523838,-0.02234829519320891,-0.06199356361062813
127,binary,quantile,none,filter_correlation,svm,0.9536514095734799,0.9358252056457124,0.8247781927031385,0.8766537801417557,0.6708330545348163,1.1343532773316838,0.1872853753253972,0.9759997047666888,0.9386473437523838,-0.02234829519320891,-0.06199356361062813
128,binary,robust,pca,wrapper_sfs,mlp_ann,0.9535648084070543,0.8961838190835919,0.8686937113276892,0.8821771357377117,0.9774806346730891,3.1122180276627964,0.0007644169963895667,0.9714779353247609,0.9267083134921892,-0.017913126917706634,-0.04453117775447746
129,binary,robust,none,filter_anova,svm,0.9535645362189985,0.9282029481524509,0.8321702563194796,0.8774443534002844,0.6710807165482741,1.068945555666384,0.16714936099015168,0.9759997047666888,0.9386473437523838,-0.022435168547690343,-0.06120299035209942
130,binary,robust,none,filter_correlation,svm,0.9535645362189985,0.9282029481524509,0.8321702563194796,0.8774443534002844,0.6710807165482741,1.1262370276575286,0.16960720833352141,0.9759997047666888,0.9386473437523838,-0.022435168547690343,-0.06120299035209942
131,binary,quantile,svd,filter_chi2,mlp_ann,0.9529562866436004,0.9409501615767004,0.8160857522498448,0.8740136200976444,0.9854114681459163,1.1678786666792196,0.0007619579943517334,0.9714779353247609,0.9267083134921892,-0.018521648681160463,-0.0526946933945448
132,binary,standard,pca,wrapper_sfs,mlp_ann,0.952955447397095,0.8919623104286275,0.8704366247845471,0.8807153084915157,0.9758881336044437,3.1781133059897306,0.0008946666688036667,0.9714779353247609,0.9267083134921892,-0.018522487927665865,-0.04599300500067349
133,binary,quantile,pca,filter_chi2,mlp_ann,0.952608521037619,0.8961932756474159,0.8669388834233726,0.8798889649370909,0.9832705096757471,1.1393343890085816,0.0007669723418075334,0.9714779353247609,0.9267083134921892,-0.01886941428714195,-0.046819348555098284
134,binary,minmax,none,filter_chi2,svm,0.9522605966552716,0.9381467536202875,0.8152182670039023,0.8723242393623275,0.6692673973305645,0.9810354443422208,0.15046859732440976,0.9759997047666888,0.9386473437523838,-0.023739108111417218,-0.06632310439005629
135,binary,minmax,none,wrapper_sfs,mlp_ann,0.9521734057480583,0.9392921512660165,0.8138946286266727,0.8716371330855751,0.6656950431966838,1.4288350970018655,0.0010236390032028666,0.9714779353247609,0.9267083134921892,-0.01930452957670259,-0.05507118040661407
136,binary,minmax,none,filter_anova,svm,0.9516518027037618,0.9339067713144348,0.8160863196044857,0.871018801502879,0.6672249694486303,1.0964418889877077,0.1541952356637921,0.9759997047666888,0.9386473437523838,-0.02434790206292703,-0.06762854224950476
137,binary,minmax,none,filter_correlation,svm,0.9516518027037618,0.9339067713144348,0.8160863196044857,0.871018801502879,0.6672249694486303,1.2270390136691276,0.15345397265627977,0.9759997047666888,0.9386473437523838,-0.02434790206292703,-0.06762854224950476
138,binary,robust,none,wrapper_sfs,svm,0.9513908197229098,0.928069042587227,0.8204407664734257,0.8707012881194102,0.6701214457579531,0.9146689586632419,0.14509077733964654,0.9759997047666888,0.9386473437523838,-0.024608885043779005,-0.06794605563297362
139,binary,standard,none,wrapper_sfs,svm,0.9513907970405718,0.9280860495605306,0.8204407664734257,0.8706987307704485,0.9819926805347633,0.9200688749939824,0.14560652766764778,0.9759997047666888,0.9386473437523838,-0.024608907726117013,-0.06794861298193533
140,binary,minmax,none,wrapper_rfe,mlp_ann,0.9512171864256369,0.9442707136261692,0.8038938683714539,0.8678371714076105,0.6698839542050963,1.3188462636705178,0.0007961669956178334,0.9714779353247609,0.9267083134921892,-0.020260748899123993,-0.058871142084578665
141,binary,robust,none,filter_correlation,mlp_ann,0.9506951070522428,0.8965051051145009,0.8517366158203438,0.8734483862319727,0.6691586471815986,2.5523477223274917,0.0007737363242388667,0.9714779353247609,0.9267083134921892,-0.020782828272518095,-0.053259927260216444
142,binary,quantile,svd,filter_correlation,mlp_ann,0.9506084151564652,0.8855899142183081,0.8647829357879365,0.87500656198792,0.9801527172064176,1.7461208613337174,0.0006708329892716668,0.9714779353247609,0.9267083134921892,-0.020869520168295685,-0.051701751504269144
143,binary,quantile,none,wrapper_sfs,svm,0.9506079841920435,0.9207231854859224,0.8239152462943231,0.8694158677217821,0.6741193451519863,1.0057253470101084,0.16145843066624363,0.9759997047666888,0.9386473437523838,-0.025391720574645338,-0.06923147603060165
144,binary,standard,svd,none,decision_tree,0.9503475909519791,0.9045574037992491,0.8404332093096089,0.8712825683236693,0.5948910251590321,0.23371218033328964,0.0004701113308934667,0.9346950992495185,0.8264764497588925,0.015652491702460525,0.0448061185647769
145,binary,robust,pca,none,decision_tree,0.9503471373052194,0.9023192596471099,0.8430396365299228,0.8716687058665763,0.8749298411585428,0.2965685556603906,0.00038609701247570007,0.9346950992495185,0.8264764497588925,0.015652038055700812,0.04519225610768385
146,binary,robust,svd,wrapper_sfs,mlp_ann,0.9500863357830712,0.8758889394152916,0.8743474003242998,0.8751058081634223,0.6733101264218065,2.72843965300126,0.0006766940059605332,0.9714779353247609,0.9267083134921892,-0.021391599541689676,-0.05160250532876687
147,binary,robust,svd,none,decision_tree,0.9499125210270943,0.898716672370877,0.8447802805682171,0.8709105116507859,0.6063167338414511,0.22567311133025206,0.0004724163251618,0.9346950992495185,0.8264764497588925,0.01521742177757579,0.04443406189189347
148,binary,quantile,svd,filter_anova,mlp_ann,0.9498257610843028,0.8830152021064276,0.863483126305625,0.8729648524992895,0.9801475439521532,1.731796860995625,0.0007304306685303333,0.9714779353247609,0.9267083134921892,-0.021652174240458066,-0.05374346099289973
149,binary,minmax,svd,none,decision_tree,0.9497390918708634,0.8984150817484151,0.8443422827854389,0.8704439545041588,0.5996043972975452,0.2603452496696263,0.0004128473228774333,0.9346950992495185,0.8264764497588925,0.015043992621344815,0.04396750474526634
150,binary,minmax,svd,filter_anova,decision_tree,0.9495650502915066,0.8966030084677784,0.8452046618396135,0.870033884333885,0.6114013641677637,0.1657226249905458,0.00031773599524356663,0.9346950992495185,0.8264764497588925,0.014869951041988072,0.043557434574992504
151,binary,minmax,svd,filter_chi2,decision_tree,0.9495650502915066,0.8966030084677784,0.8452046618396135,0.870033884333885,0.6114013641677637,0.16420840300270353,0.0004867913182048333,0.9346950992495185,0.8264764497588925,0.014869951041988072,0.043557434574992504
152,binary,standard,none,wrapper_sfs,mlp_ann,0.9495648461504648,0.9053678640131988,0.83522602841539,0.8685189248949806,0.9795216349502294,2.802457708331834,0.0008250416625135334,0.9714779353247609,0.9267083134921892,-0.02191308917429613,-0.05818938859720857
153,binary,standard,pca,none,decision_tree,0.9493044982750761,0.8972098709289181,0.84347706695806,0.86937798183627,0.8688662794099725,0.29729677799817483,0.0003359029942657,0.9346950992495185,0.8264764497588925,0.014609399025557579,0.04290153207737757
154,binary,standard,svd,wrapper_sfs,mlp_ann,0.949303454887529,0.8729153483524236,0.8743434288418136,0.8735104784681078,0.6598054987214623,3.274663986007605,0.0008581943305519332,0.9714779353247609,0.9267083134921892,-0.022174480437231914,-0.053197835024081375
155,binary,minmax,svd,filter_correlation,decision_tree,0.9491302525546778,0.8956189984470383,0.8438997461655336,0.8688790051611138,0.6117719775091577,0.15689037499638894,0.0003857359988614667,0.9346950992495185,0.8264764497588925,0.01443515330515921,0.042402555402221376
156,binary,standard,none,filter_correlation,mlp_ann,0.949129866954932,0.8863512488386033,0.855212797705164,0.8704455387892566,0.974689965148296,2.7150200973361884,0.0008205830041939666,0.9714779353247609,0.9267083134921892,-0.022348068369828944,-0.056262774702932616
157,binary,minmax,none,embedded_l1,mlp_ann,0.949129798907918,0.9430546119540093,0.793478371873734,0.8616007687018469,0.6646634055387729,1.6596234720006275,0.0013666110074457667,0.9714779353247609,0.9267083134921892,-0.022348136416842856,-0.06510754479034231
158,binary,minmax,none,none,mlp_ann,0.949129798907918,0.9430546119540093,0.793478371873734,0.8616007687018469,0.6646634055387729,1.1244618196603067,0.0014070973362928334,0.9714779353247609,0.9267083134921892,-0.022348136416842856,-0.06510754479034231
159,binary,minmax,pca,none,decision_tree,0.9487826684074,0.8995812575298753,0.8373876495972349,0.8673446037293177,0.869137951353728,0.2941761943317639,0.00041272232192563336,0.9346950992495185,0.8264764497588925,0.014087569157881452,0.0408681539704252
160,binary,standard,svd,filter_chi2,decision_tree,0.9486957496882426,0.9059998195301245,0.8295689352909337,0.8660920492424361,0.602865272862181,0.1770204859882748,0.0003450556638805333,0.9346950992495185,0.8264764497588925,0.014000650438724005,0.03961559948354365
161,binary,robust,svd,wrapper_sfs,knn,0.9485212998268023,0.9575530693147237,0.7769587067945256,0.8577489337711218,0.6544868938256133,0.006177902328393666,0.0585916810086928,0.92156452061355,0.7571076308819253,0.026956779213252346,0.10064130288919648
162,binary,robust,pca,ga_selection,mlp_ann,0.9482619726566229,0.87646050632353,0.8634865304334703,0.8698851400173878,0.9733981564707793,2.779668027670899,0.0008954439933100667,0.9714779353247609,0.9267083134921892,-0.02321596266813797,-0.05682317347480137
163,binary,robust,none,wrapper_rfe,mlp_ann,0.9482607024456958,0.9025860753018993,0.8313010690096143,0.8653042362382908,0.664566787825043,3.167010402995705,0.0011041666730306334,0.9714779353247609,0.9267083134921892,-0.023217232879065075,-0.061404077253898404
164,binary,robust,pca,filter_chi2,mlp_ann,0.9479991524063941,0.9379815963732522,0.7921677826532454,0.8588479099605463,0.9840388973885051,0.7809008333230546,0.000698111000626,0.9714779353247609,0.9267083134921892,-0.023478782918366803,-0.06786040353164291
165,binary,quantile,pca,wrapper_rfe,svm,0.9479141616859655,0.928143238861026,0.8013237518481576,0.8598319076263131,0.9761611928097094,1.4244111109971225,0.23259713868416532,0.9759997047666888,0.9386473437523838,-0.028085543080723308,-0.07881543612607067
166,binary,quantile,none,wrapper_sfs,mlp_ann,0.9479125058752925,0.8915989315832857,0.8421840657314393,0.8656033857003056,0.6738040079048501,2.7743932913290337,0.0018189583303561668,0.9714779353247609,0.9267083134921892,-0.023565429449468378,-0.06110492779188359
167,binary,standard,none,filter_anova,mlp_ann,0.9475643319872272,0.8789897486094603,0.855218471251573,0.8668211645652563,0.9715841870146736,3.2328613056549025,0.0007819586802118333,0.9714779353247609,0.9267083134921892,-0.023913603337533673,-0.05988714892693292
